income,debt_ratio,employment_stability,credit_score_proxy,zip_proxy,protected_group,default
44486.23280356782,0.27808688071042376,0.6217529936077457,-0.8776768923486539,0.8151629681941377,0,0
50115.451937688966,0.5571832956211732,0.570215795782806,-0.8814245151387426,0.7655175789124762,1,0
92548.39748580763,0.2273123864739759,0.7942774401703648,0.7535774153463142,-0.1600428800527833,0,0
44475.02911828272,0.29359700595741883,0.45502631373916197,0.10539076462743169,0.40044227981154656,0,0
35367.20197453173,0.3520319856216078,0.43958041844515056,-0.6210131176508817,-0.06371378319911362,0,1
71237.72506272141,0.3227699591562529,0.7293817555115176,0.7850400804902522,0.015446237571761542,0,0
19066.063100925487,0.2394126965594746,0.5618294566740965,-0.9893227807026416,1.0475540154864673,1,0
70132.11487281424,0.3334279648051675,0.6812652262688843,0.7039793141860811,0.12355543162853114,0,1
43768.957989052564,0.3042923919339753,0.45379972037446686,-1.9564959717988861,-0.8071459533450739,0,1
48293.084667230025,0.1939568876857809,0.6979466946096471,0.6433925586874683,0.0647318276210477,0,0
39409.245285919984,0.3516847432546545,0.37017669522795893,-1.3634261280425772,-0.17664187272926987,0,0
49935.97012504111,0.3426243045101901,0.4758538376757424,0.46140599058677995,-0.02407764849663394,0,0
51821.05187841713,0.3709710321048836,0.41225236171787316,0.3735647014020711,0.5865666432639999,0,0
41445.09645322122,0.2828828586699717,0.5677175554860873,-0.6179909323413924,-0.02919014497228677,0,0
18106.100578936468,0.35865809558021366,0.48331716541907027,-1.941274936929867,-0.23122954823864622,0,1
77576.17823868086,0.4859614963974024,0.7724013058003119,0.6257786300381093,-0.06852774953260482,0,0
31417.81579346551,0.26886536227765945,0.2250076426845707,-2.15507304147383,0.08078291497136482,0,1
44391.17814134574,0.1402782118988195,0.5346744117300541,-2.6303723314912633,0.9064026427324715,1,1
50041.40615817186,0.24485579437124658,0.4800989952291911,0.43442346875388915,-0.24532116949520788,0,0
61810.80380518718,0.2951481771544476,0.4855885892250211,0.7950224265546769,-0.236370424727929,0,1
60999.42942740003,0.309906897260967,0.714524999722564,1.0069754814249592,0.02714318028105326,0,0
47785.07357302174,0.2862402686323319,0.48956560261327736,-0.6304468723024717,0.2915172848943549,0,0
51026.35587558191,0.23329749969294092,0.8269508745782703,-1.2237128923033618,0.8705941561142289,1,0
32023.12196928731,0.32795322419475564,0.4912920115728969,0.1554292219712594,0.9617009317385418,1,1
40820.912993854705,0.26111076583219633,0.458654963580733,-1.215135731560078,-0.19106319161759552,0,0
73394.16035579276,0.27380125247493187,0.5093781774806014,0.8305218438145688,1.0323138784152766,0,0
56141.282096966075,0.5351447511900227,0.6341310151522851,1.5172942608421138,0.6659265665826166,1,1
57486.76589587974,0.15437434583720316,0.8214314521130652,0.0042777291480845525,-0.1458207605454319,0,0
49626.54140984257,0.240192955925734,0.42320472822684413,0.5991740152756442,-0.415346321969384,0,0
62094.448198173304,0.2479474638493037,0.5764486582708873,-0.11682499557302345,-0.11670320692549695,0,0
80674.97557256605,0.5882806917209249,0.6851118912887384,1.3595825156926533,1.3817204264438214,1,0
40142.98411160796,0.27130583031746613,0.39582563319527686,0.05027183703197968,1.5418377023384537,1,1
92890.5068125837,0.40585048914840344,0.3286900860032339,1.7274210811063408,1.3725910511896462,1,1
65558.33574884823,0.18093437514161786,0.5977844861644314,2.0118779395622717,-0.70059769427126,0,0
44770.84718929675,0.12778619618425144,0.6468154683275005,-0.8726539738370449,-0.43154779452544656,0,0
69069.62633185969,0.456434887642939,0.5468126658054032,1.3456072524760385,1.350310759077524,1,0
64454.501706703966,0.3842739342396599,0.5975381718972518,0.23692022439002602,0.2781897816194835,0,1
73892.29609359252,0.24920628054779398,0.8264412575494029,0.9224816145074256,-0.32478085526827233,0,0
74388.4961794465,0.13724414408602775,0.8051157168884839,1.3100541389497917,0.081067717466062,0,0
61345.274373662694,0.3536397644117388,0.43157056875547656,-0.2445556761643805,-0.345065704261423,0,0
43715.42646967594,0.3858912286131639,0.3538244169417853,0.0069904186069795204,-0.12609133825872712,0,1
51172.22575783782,0.2786996310898399,0.6543204134624379,-0.39066009430502946,-0.14692113962486425,0,0
14852.031254972217,0.3198245032242105,0.0,-1.1643566452154155,0.10576226443364145,0,0
54863.524344012796,0.29016924520860654,0.7319957455589442,0.6186542006233255,-0.2575020591199273,0,0
62718.31815247181,0.34785480746628344,0.6271770992761099,1.4278126669542037,0.02361287588521123,0,0
31773.823502048,0.27469412679948624,0.3901448991744868,-0.8771672155179733,-0.2394432237465458,0,0
9235.883517246193,0.2977610782117378,0.4114096022756937,-2.3124051314225755,0.517584112901415,0,1
73929.99428407942,0.28098065119462995,0.4594257008839112,-2.3105420558572165,1.6635200666869747,1,0
55378.817590680635,0.3733619296211816,0.5985519524053007,-1.6404972775441498,0.8804670774875489,1,1
75254.32253575353,0.3042765800664273,0.8526668235924827,0.9574849782487302,0.33938938876673497,0,0
17211.97502702409,0.41610027832443336,0.7720953903416459,-0.8791469020063105,0.9176627487727513,1,0
54621.12477519397,0.24093112345385198,0.5748308362497168,-0.10895890166262368,0.28150036800159917,1,1
65896.46511960206,0.13832466574148655,0.7503604539122545,-0.266692968424602,-0.1671636326022308,0,0
38873.096668569975,0.25841118645903643,0.6137744953755935,-0.9365077477444661,-0.5247856089669322,0,0
62791.08041055012,0.4232253640159872,0.3817766911658488,1.3702186009698178,-0.08645090134724423,0,0
53067.8387380484,0.4654573384960633,0.7022326611580361,0.1777236563678638,1.4157883175720654,1,0
61712.715710502416,0.17525987615419497,0.5154966823070546,0.7194095193088544,-0.1918052145924383,0,0
31403.958502060785,0.26029880901648345,0.37565233712899476,-3.227678959564848,0.1195346072460109,0,0
45299.54380227626,0.3467667815805358,0.4197966823883636,2.251858397215042,1.4189844256713524,1,1
59612.741467401625,0.16769042611292675,0.784132001059846,0.14736826847735274,-0.23141979419384945,0,0
41205.56099295987,0.3196028584615993,0.5416438532549404,-0.45811307928195616,0.5738551002129094,0,1
42974.99396816749,0.39210554854911334,0.503880947390443,-0.4286478194801426,-0.2622947380660609,0,1
61824.798834848436,0.3076402992869892,0.7366937523486194,0.23269146749237224,0.6072203295248497,1,1
78858.68024184066,0.26866172872080535,0.6113385928526734,2.6113894969186973,-0.679687446911087,0,0
63810.39087648703,0.22873671197726486,0.5100226202290841,0.7161744665685356,-0.02154949333099586,0,0
45001.72303453132,0.28247896062403344,0.4786567645177086,0.32270555733257644,0.8648905471666883,1,1
84608.8157084122,0.24331974423119213,0.5724927086000982,1.9208705483539799,-0.7780743422218038,0,0
66798.65513858732,0.43928669193055614,0.80610617801871,0.5078541434041907,0.1791574770840778,0,0
38442.31702168075,0.28651621123606036,0.6851626027117448,-0.8025469724819312,0.14590376357462534,0,0
34217.23049406464,0.1774961358794044,0.8329321891057513,-0.6912829029679624,0.39835303083475404,0,0
59140.91030549376,0.37111394626505084,0.6116880946757037,1.32965456372813,-0.16247553439289988,0,0
57297.88292625797,0.10440386716192798,0.8742026260140825,0.49826884764599744,-1.0109235450003842,0,0
47104.787519592115,0.3125890611572256,0.5022562858088192,-0.4096189363345238,0.6904743783971798,0,1
73114.56815520216,0.3735019150578402,0.86155934236506,1.7952773253513752,-0.15470401424401514,0,0
51866.22909636346,0.30412084802883343,0.7255485732265496,1.1382208619168408,-0.44575876076164456,0,1
76219.31247105608,0.4431926362399182,0.7338657404723471,0.49746869476120414,0.2711101660064775,0,0
67938.97215781265,0.28598847243852843,0.5209757635116194,0.06987908236921758,0.19748276822612704,0,0
59214.13680344964,0.541521748431873,0.7284468588889503,-0.19768196298176385,0.9439619570685613,0,1
77305.59547366318,0.37281997060445093,0.5945557794434445,1.3121756362340145,0.583181809632568,0,1
70075.974215683,0.4843868213883634,0.9190235076803489,1.1340995855720255,0.7590137363307318,1,0
53121.322596143764,0.24888934839496066,0.3940361455202893,0.26140732384881826,-0.05756403446227526,0,1
24206.863739389988,0.42102767057755075,0.5162885869198375,-1.6680920114126023,-0.10678374334788879,0,1
51232.0252633323,0.3617944657619662,0.6723332506178046,0.33026702102812017,0.4532910231893221,0,1
53202.68666074794,0.35196929478908767,0.770313077976422,1.7196089438766904,-0.11748677139705394,0,1
31358.16792370732,0.23601422419128243,0.48270361187931254,0.20176640524105988,-0.6261190641203054,0,1
72451.3078155355,0.420139277082242,0.7238771572504573,0.4506127116256866,0.7238324461614589,1,0
43451.53106203485,0.3287311937583432,0.36736696974595406,-1.0868374185318976,0.26591511965322734,0,0
44635.36650787479,0.33703949157283913,0.49408136004705644,-0.8291954715343531,-0.20868586906923858,0,0
41509.22389433702,0.402267090644266,0.72572190591316,-0.7221035023895612,0.8688685194428671,1,0
57572.81722484148,0.2036833917321778,0.6313970116576305,-0.5982542910054964,-0.08925225625797698,0,1
57653.74948330352,0.41350226539813406,0.572702651241849,-0.33627948136678054,1.2572939514810564,1,0
43598.48675688682,0.4345544248951008,0.3427303779485722,1.5854555486037851,0.9748265943727812,1,1
60074.20426811202,0.33659240121596223,0.6862007366802279,2.2954798111320107,-0.6077799038294847,0,0
40788.964568672505,0.41999442564106826,0.6539912635074421,-0.18403917561512323,0.12649036100898467,0,1
56883.4999830991,0.4559878732325449,0.61108960686297,-0.7023307188480616,0.8276067167551809,1,1
60009.8940798086,0.36079665310323755,0.6076927081886313,0.6707338186707812,1.5175097887753939,1,0
86522.26683800698,0.38769976934373024,0.48407576391512397,0.9325414727266642,-0.41994294888316647,0,0
32871.06963550094,0.11520550525604623,0.5868448231537748,-1.0991052113710973,-0.20943705318179728,0,0
54540.53260964253,0.3495671201623084,0.47787697002206564,-0.906267644903077,0.02652798769147982,0,0
88803.21214607304,0.2502319003976569,1.0,1.5325375380546329,-0.1950062468496531,0,0
55838.324673262556,0.1743917776965062,0.722571384910368,0.4268988471796766,-0.4931769410604536,0,0
36911.89173444525,0.22318121134325547,0.49182787224625346,-1.8643751139229026,0.3331903049924851,0,1
58582.486191779615,0.49718704296258365,0.5527461379338227,1.9651624039366358,0.7038103263464179,1,0
67599.8333853459,0.39252289392283696,0.6544754144903214,-0.7917469706440008,-0.2205838406687823,0,0
53327.25582214126,0.18138544056221229,0.4941152369127946,1.0889285144586967,-0.12005176343470195,0,0
66232.56938818625,0.3257711775165613,0.901043957933479,0.9978505029849724,-0.6472768934969333,0,0
49590.55774717186,0.17943346266123897,0.4679001900297924,-0.6186284973832742,-0.1542521238935071,0,0
39593.67069119394,0.4123212437501395,0.5651761757662619,-1.1072948442876327,-0.12924961212148972,0,0
88930.45471873165,0.37515352087587,1.0,2.190589688050462,0.522195716429231,1,0
61968.57778527212,0.35207997069346286,0.554898939793601,1.2492916992331002,0.690368542374363,0,0
50141.10059420511,0.2774730125412607,0.5833077928155063,-1.0953458843188106,-0.21088022870897954,0,0
53493.51797659725,0.2176932879120772,0.598187417562241,0.6131772831061212,-0.04731189094080464,0,0
86921.82599583713,0.3395838372029893,0.7614128592669996,-0.6419949982330377,0.08553308678099962,0,0
68636.51093717941,0.3331235326056737,0.44305311004049114,0.2587353827446336,-0.10030431474657107,0,1
53059.98036341615,0.25078342865417785,0.7253993736976209,-1.1599639942860391,0.7749007137061206,1,0
72218.72757006866,0.08421264318560906,0.6881083993976137,0.7322098835581834,0.4516515981357803,0,0
42589.52274649138,0.247141816900819,0.9664889802635721,0.5082366896221153,-0.1475372611877435,0,0
56725.78524430447,0.41805588499209007,0.7575321686531187,-0.2666672020599448,1.1453044963562795,1,0
76293.55097094647,0.08730799684751703,1.0,1.470205112842422,-0.026728808260560045,0,0
52800.89971827442,0.2867391104264922,0.8146086944300911,0.10653912519326822,0.2755095423343301,0,0
27952.38676675638,0.5226936327953873,0.6566008457261863,0.754260293800205,-0.21864825846685365,0,0
59465.047465854346,0.3078617317877354,0.5637457882227395,0.7217166340856778,1.173322358104095,1,0
43169.18358016954,0.33839741368707427,0.8386357693759742,0.3312700879356475,-0.28345872823115464,0,0
42641.83432474528,0.19887877562356907,0.8015608335370834,-0.6310278187036088,0.22856246868670396,0,0
69734.50854432923,0.4780733637477729,0.8892852809200784,3.2154617964506,0.8466875293108359,1,1
49138.81888305028,0.1396516154399179,0.9073769046851572,-1.4012864081895002,0.37090376501679073,0,0
33644.086043424795,0.1933114195956584,0.47051076377160367,0.12527416756236043,-0.149671759089303,0,0
34263.29657000511,0.22024788682942154,0.4777041747273176,-0.4484664695824788,-0.07437942366958782,0,1
49786.36043555841,0.3126812884799433,0.5845294156428855,0.5100856053473827,-0.278984484352651,0,0
25646.496215200896,0.26895534336698806,0.5258175218437209,-1.132944257010838,-0.39037205223705107,0,0
46301.13145465288,0.39181184046859857,0.780709750419059,0.42239492066380013,-0.2485287143367324,0,1
51984.42196074899,0.23532753646175725,0.7929487970288045,0.4601750366752877,1.3365875340666156,1,1
47813.33739211119,0.41460820151055056,0.5742928826803873,2.04173036912867,0.9135057315343199,1,1
39814.27310767924,0.30205237847196503,0.5468503522679908,-0.6132929029459249,-0.17847411271141594,0,0
24646.947012819903,0.47519914402570523,0.6649804856050441,-1.3113025541332504,0.40425226855422525,1,1
28386.54424228953,0.32293357584426363,0.6435055756963457,-0.3102789830996514,0.5482558908477241,0,1
41581.414348861916,0.4072075933434694,0.5126717971103375,-1.3827482476819282,0.8883818743514157,1,1
78310.93395811682,0.30926499232515553,0.6605130565204518,0.9706469667193622,0.40762273894837175,0,0
76288.71519642242,0.16273447020828388,0.7922003671320339,3.4370227768355424,0.8866080222943238,1,0
88190.66687703952,0.553307870393971,1.0,1.8634006924395683,1.4069466888188766,1,0
46499.46673474775,0.3479082027689864,0.5170613198641122,0.06710084377327019,0.12214097697731408,1,0
20992.215462116394,0.4098251539618198,0.4950639916926979,-1.2725729182553331,1.0462788686277564,1,1
47312.316050497735,0.22173793922174856,0.6238656073776063,-0.3395484943673653,0.10428385950954744,0,0
51738.1361621427,0.22709611061202148,0.8871428054690973,-1.2595852146679354,-0.31526004906392385,0,0
54040.46568909539,0.3861885745276246,0.6501051399561937,-1.2052265232785182,1.8698924260729077,1,0
87012.1749748697,0.23090603042871705,0.9103733987286212,2.3761397915923554,0.7022895089641339,0,1
49018.81211369483,0.4267971806132508,0.5164291543636296,0.04621376223279006,0.37508985166604475,0,1
68906.62564332108,0.4460692499999698,0.7840625917841828,1.3307468849233228,-0.4470900575953339,0,0
49638.49207077847,0.431542175242137,0.44984838939397237,-0.23017808496929132,-0.30119422773142,0,0
57194.56768973,0.3437850457557651,0.6203710084619477,1.951222056175511,0.6143925711536999,0,1
66655.98888276433,0.31462870745505245,0.48335481994427776,-0.18789663696922534,-0.276205523038916,0,0
66560.9960872025,0.33189760482412844,0.6187991607864217,0.9135944213832151,-0.09060656516553389,0,0
55923.3406408774,0.18001143631528432,0.5168018853068108,-0.3779574872481176,0.12746090921051628,0,1
87937.20444544365,0.4006305940253338,0.7779355201877505,1.7468962441254785,0.8913834101285545,0,0
56249.51178805444,0.4478215888093305,0.5674386933493015,-0.22297167094153136,1.2294743388278073,1,0
86248.6087828651,0.1271755312091754,0.8669307680037284,1.7804593278261542,-0.04195329103284041,0,0
31441.03706807112,0.22320459816357824,0.3843181471173103,-0.3841965491317152,0.20600781992524173,0,0
56858.7655292249,0.05517577719883546,0.7985938539977864,0.4333665878490557,-0.28820758152542136,0,0
35050.40272686545,0.45819269920340905,0.2230430118863006,-0.9470538033815014,1.5262273541021085,1,1
41566.604713292516,0.3264032111925398,0.4789940280473449,-1.0236090681628482,-0.6535503410205759,0,0
21402.471413117088,0.4199408645220187,0.4110554910792106,-1.5660338758653847,-0.34030265278889776,0,1
33010.4124423888,0.18549494056275778,0.396172116131674,-2.954381228963072,0.05688500495166371,1,1
43336.45968024677,0.19630316294496733,0.6412713433364213,1.4439894283784258,0.8455575948189002,1,1
38834.428895279365,0.28194736710212587,0.3862619411003505,-2.0297492260951393,1.5156895736198588,1,0
26030.21277723771,0.2808085966200861,0.5975636619765032,-1.5436583658341114,0.3503435155646703,0,0
45792.676013704106,0.3551316020722023,0.652724805083432,1.0399191210262253,0.012399560706822375,0,0
32117.737162740068,0.4796856535829713,0.3773447054136204,-2.427262966750136,1.5445536244647706,1,1
91667.07402615626,0.3343282571003356,0.7113183720655117,0.26766771446570425,1.1582454197638985,1,0
27195.957507482395,0.3854701527818415,0.2960210606831676,-1.5130589580195468,0.6899982814072089,0,0
64140.023802833006,0.32880809478682865,0.3598931546969141,0.6690792302759743,0.017819154580777184,0,0
79376.41138734933,0.38450073580083244,0.5544970800073725,0.5826934062706659,0.47559396301849644,0,0
63558.85052336159,0.3266506078311284,0.4055491565456932,-0.8461800000049499,0.32255939217131235,0,0
29836.302267848525,0.2475359744566848,0.27817199021017414,-0.3200378127320982,-1.1378886434836684,0,0
59950.097171856105,0.25309863344076505,0.6559257528123201,-0.7357569508381387,-0.19961544937214498,0,0
47908.97751283067,0.3754726352566654,0.6770250275663872,-1.4850639592960142,-0.8006336326982769,0,0
59581.262549934865,0.3611688723831687,0.5564665918892404,1.2995212866711365,0.9479614195874296,1,0
60559.6814551557,0.4151718112728339,0.4145864544488683,0.3773006475478387,0.12658906746269388,0,0
46604.97248560167,0.3828539366192555,0.22919817469301906,-0.8363877870092913,-0.12601922188053089,0,0
24454.24131839424,0.2942199256998368,0.0,-1.727922453053099,-0.1646717272935407,0,0
38099.440029500314,0.27431986851358203,0.5037947189258635,-1.1912336672923252,-0.4508851169509027,0,1
83921.43997351201,0.35344738132838444,0.9310013453371134,0.8683348403613478,0.14072261001026506,0,0
80942.69315445155,0.28322680438385134,0.7345209124554664,1.56782479637236,-0.18707178582044526,0,0
69810.56334212782,0.4057506612763423,0.6014289969755401,0.27389473483457116,0.9430809133572856,0,0
58202.644978759534,0.35434305819508566,0.7480850376017627,0.6512175266625397,-0.08922405518941456,0,0
51207.05593673987,0.3408134795073326,0.7960665267585166,0.19272688482083555,0.1789417662456264,0,0
39363.93121749461,0.2943194822259831,0.7818943247385711,-0.21113558547282274,0.7556437850778517,1,0
50388.16598198128,0.24196121181089317,0.7045251753035588,0.9022848799340666,0.3116775266021603,0,0
67062.31348063983,0.5327489122472745,0.1747430841081013,-0.4957317390903306,0.6681359239250935,1,1
43797.439184834046,0.22192219758432047,0.5687712370146579,-0.12244680976098071,0.09288937690796888,0,0
67046.30679333124,0.2937313296842599,0.7662760716031888,1.2508986700967737,1.1632958696724076,0,0
23215.18897550627,0.36899807077134106,0.5859028220518909,-0.8966996618099596,1.0672521026762367,1,0
84819.65723371261,0.3148497365403111,0.8365621858663758,1.4665012705613776,-0.3679470917022558,0,0
33732.492361832934,0.3406251637156735,0.769249401590164,0.18692483706072327,0.07037658850402782,0,0
57669.30546316804,0.15273142775873283,0.6146790484579542,-0.5540860917971148,0.5795246274783309,0,0
60911.15677929141,0.3574431306537122,0.941288349122428,1.8169760829949892,-0.42425578172691714,0,0
55927.98348185264,0.2615435648833517,0.7255141893478612,0.15613223572128077,-0.5157678813711924,0,0
53400.66994429739,0.32941876099730094,0.33682638723390895,-0.7825530000168038,0.3344014906965655,0,0
41610.8649674145,0.26865120502818535,0.43017471409065255,-1.7189718061289023,-0.9349866262330363,0,0
52399.45588749125,0.34374961909600765,0.7316641642232169,0.7566011896384865,1.3534424170390378,1,0
47677.589134915805,0.31115784292000814,0.6011826413078719,1.0119611047117334,0.9421937612880504,1,0
85157.06416696601,0.3634382566652859,0.5829633373364957,-0.9483508179872115,1.1803506991284025,1,0
19205.311663380373,0.2499183352790198,0.47117773337349467,-0.6941422381448243,-0.2328914197750702,0,0
23263.249682026886,0.1257334785999332,0.39768791215859256,-2.0082759360496683,-0.0532999095975397,0,1
13852.760440323651,0.3207169789595956,0.4599145445884471,-1.891047753853796,-0.1151064946059825,0,1
21733.607630517243,0.3027900098224435,0.15381286970141608,-2.5769666210927924,-0.052841254140108665,0,1
43315.19853079519,0.41277186473752325,0.6995612243493612,0.1083745748528645,0.6187746179737316,0,1
68347.89724772448,0.28553985646557906,0.7492534343578166,-0.5071618489744675,-0.7472979945046988,0,0
51944.27014863086,0.2977810229301255,0.5353965968282635,-1.2751663736417902,-0.36221905196872484,0,0
57439.9944619848,0.6344270804999055,0.8862512154211067,0.1467796730465945,-0.02996784732928215,1,1
32836.43954083886,0.28837304770801003,0.500975464017053,-1.5284096051728584,0.2708788647853547,0,1
66394.73567828885,0.3416986617681946,0.8363108954515194,0.7357247662927776,0.07959549668729939,0,0
64720.136415546265,0.4103105023223168,0.4256700672652509,0.5531724783548473,1.210792111450324,1,1
53836.509712781626,0.3215563300575906,0.5711896174066265,0.8946214419821712,0.3324951099318596,0,0
43078.689644850994,0.32626376400384494,0.6492695362761317,0.22470051027584717,1.2112240434064778,1,0
49549.2137191197,0.22499936649723887,0.5206395372878332,-0.3718112443633038,-0.2701601474850748,0,0
30643.281973690806,0.3573649155213141,0.2746377484367864,-0.8959109526049163,1.0302919983904113,1,1
37482.767040796,0.46179676134125525,0.41022658725779365,-2.1484292140099526,-0.2314324085949897,1,0
66169.99517948396,0.4555048540365486,0.5328160595863752,-0.027701214343921657,0.4059893545578909,0,0
23402.720822381776,0.3909106925994354,0.22181834319734525,-0.04452860873875153,1.348232723705609,1,1
45719.25393741707,0.22597956308303274,0.43208840849652097,0.1622593697943242,0.12836781605929565,0,0
78286.67218748544,0.20232943494108746,0.6954385221111573,1.4969840501464369,0.07920528978973462,0,0
84844.5699335678,0.3465969774936926,0.6442133304562506,2.1073894283740957,0.6699664937297056,1,0
76415.99867952453,0.2800153556013656,0.4792011255071288,0.7416190079572844,0.13302721671741422,0,1
43666.122852019005,0.22752412932508154,0.7320051408642103,-0.9652195130326566,0.20117729975973006,0,0
30249.692504496554,0.2917993785483316,0.5036382381404313,-1.1901803493462937,-0.24342545567302507,0,0
64816.52882114683,0.37448550369838873,0.737918684678424,0.9005289748310135,0.5666449213673709,0,0
40427.436927923685,0.42968368832501974,0.6518912717385583,-1.099736512431692,0.9817643006837597,1,0
62337.53125308255,0.21645123319840848,0.946687167194509,-0.47015812292080783,0.03258960574862196,0,0
46299.591001189016,0.2253627830499626,0.7007821103495617,-0.26903133854472305,-0.2545018101995558,0,0
54520.08679470684,0.3359777135651466,0.5877897958209489,0.001389783828835367,1.0369064365702676,1,0
42818.79548117844,0.3459415887600113,0.6078848871773485,-0.08498346215060926,0.7385280710596792,1,0
19038.44795836303,0.21560765919420424,0.7060715076477369,1.2124037634624396,0.9018862727367021,1,0
28357.82868065559,0.36643210271576065,0.5214094959047972,-1.3535228344366526,-0.07638743243177706,0,1
77143.01494812912,0.29119070551458454,0.6751717007540248,0.9747976340623281,-0.8186111990399237,0,1
73368.63276282346,0.37941456217859987,0.7228590224273469,-0.30151230843254107,-0.9078302453602067,0,0
63912.30399804784,0.23747849715747188,0.7744095871033525,1.441120022119448,-0.19553599373408334,0,0
57819.54438504932,0.3238833213910587,0.7385258097756372,-0.12355889910948747,0.4274563863353284,0,0
60958.790720878584,0.44422136814165336,0.6958065544169805,-0.18414031477751283,-0.14666008763061666,0,0
94476.31641659989,0.4118792207442593,0.5261338045784999,4.556926124448016,0.4977512618926426,1,0
70897.47310686264,0.2982351264844059,0.3719260671057791,1.1226373091708315,-0.3667693572843237,0,0
45862.173692952485,0.18717302302340938,0.5379683698410271,0.8067289188217301,0.2062610163629834,0,0
87279.8068588197,0.42580012095860675,0.828422041867542,2.3289344775108436,0.5869736139421319,0,0
37165.04765578751,0.5801563684098435,0.24867298013599748,-1.4572517831602443,1.1240521986954017,1,0
53353.272112451545,0.3428636235038884,0.5908199981083686,0.5272329167709113,1.0100421846938483,1,1
51442.079974453554,0.38164484374535146,0.7452185428541807,-0.6287726058655893,1.0638181497048234,1,1
